repeat,fold,model,stage,search_strategy,threshold,best_inner_score,best_params,mcc,balanced_accuracy,f1,recall,specificity,precision,tn,fp,fn,tp,roc_auc,pr_auc
4,1,catboost,default_repeated_cv,none,0.5,,{},0.6722408026755853,0.8361204013377926,0.8260869565217391,0.8260869565217391,0.8461538461538461,0.8260869565217391,22,4,4,19,0.903010033444816,0.9284290338066081
4,2,lr_elasticnet,default_repeated_cv,none,0.5,,{},0.7525252525252525,0.8762626262626263,0.8636363636363636,0.8636363636363636,0.8888888888888888,0.8636363636363636,24,3,3,19,0.9276094276094277,0.9156450518557064
4,2,gnb,default_repeated_cv,none,0.5,,{},0.4800743488996058,0.718013468013468,0.7368421052631579,0.9545454545454546,0.48148148148148145,0.6,13,14,1,21,0.8872053872053872,0.8770975349774951
4,2,lda,default_repeated_cv,none,0.5,,{},0.7106690545187014,0.8535353535353536,0.8372093023255814,0.8181818181818182,0.8888888888888888,0.8571428571428571,24,3,4,18,0.9057239057239058,0.8881090116515017
4,2,rf,default_repeated_cv,none,0.5,,{},0.6695535716960599,0.8308080808080808,0.8095238095238095,0.7727272727272727,0.8888888888888888,0.85,24,3,5,17,0.8552188552188553,0.7940279636631311
4,2,lightgbm,default_repeated_cv,none,0.5,,{},0.6308760353014017,0.8164983164983165,0.8,0.8181818181818182,0.8148148148148148,0.782608695652174,22,5,4,18,0.8636363636363635,0.8211066681730428
4,2,xgboost,default_repeated_cv,none,0.5,,{},0.4740428361972617,0.7382154882154882,0.723404255319149,0.7727272727272727,0.7037037037037037,0.68,19,8,5,17,0.8804713804713804,0.8882940924718999
4,2,catboost,default_repeated_cv,none,0.5,,{},0.5875420875420876,0.7937710437710437,0.7727272727272727,0.7727272727272727,0.8148148148148148,0.7727272727272727,22,5,5,17,0.882154882154882,0.8296082111664014
4,3,lr_elasticnet,default_repeated_cv,none,0.5,,{},0.5913123959890826,0.7797202797202798,0.7368421052631579,0.6363636363636364,0.9230769230769231,0.875,24,2,8,14,0.8863636363636364,0.856246221529989
4,3,gnb,default_repeated_cv,none,0.5,,{},0.3344968040028363,0.6678321678321678,0.6521739130434783,0.6818181818181818,0.6538461538461539,0.625,17,9,7,15,0.7045454545454546,0.6696123433605289
4,3,lda,default_repeated_cv,none,0.5,,{},0.5913123959890826,0.7797202797202798,0.7368421052631579,0.6363636363636364,0.9230769230769231,0.875,24,2,8,14,0.8566433566433567,0.835528805325456
4,3,rf,default_repeated_cv,none,0.5,,{},0.5026155365907202,0.7377622377622377,0.6842105263157895,0.5909090909090909,0.8846153846153846,0.8125,23,3,9,13,0.8645104895104895,0.8283268929798553
4,3,lightgbm,default_repeated_cv,none,0.5,,{},0.49660854465066,0.7412587412587412,0.7,0.6363636363636364,0.8461538461538461,0.7777777777777778,22,4,8,14,0.8356643356643356,0.8055786968075151
4,3,xgboost,default_repeated_cv,none,0.5,,{},0.5829752480681661,0.7832167832167831,0.75,0.6818181818181818,0.8846153846153846,0.8333333333333334,23,3,7,15,0.8426573426573427,0.8340151471350798
4,3,catboost,default_repeated_cv,none,0.5,,{},0.5829752480681661,0.7832167832167831,0.75,0.6818181818181818,0.8846153846153846,0.8333333333333334,23,3,7,15,0.8706293706293706,0.8477988215050667
4,4,lr_elasticnet,default_repeated_cv,none,0.5,,{},0.8339691214334591,0.9125874125874126,0.9047619047619048,0.8636363636363636,0.9615384615384616,0.95,25,1,3,19,0.9493006993006993,0.9430889808532248
4,4,gnb,default_repeated_cv,none,0.5,,{},0.5902679811685199,0.7692307692307692,0.7857142857142857,1.0,0.5384615384615384,0.6470588235294118,14,12,0,22,0.9195804195804196,0.9118118409218936
4,4,lda,default_repeated_cv,none,0.5,,{},0.7491587023046328,0.8706293706293706,0.8571428571428571,0.8181818181818182,0.9230769230769231,0.9,24,2,4,18,0.9423076923076923,0.950205261167828
4,4,rf,default_repeated_cv,none,0.5,,{},0.7058891543857989,0.8513986013986015,0.8372093023255814,0.8181818181818182,0.8846153846153846,0.8571428571428571,23,3,4,18,0.9195804195804196,0.9150782435391969
4,4,lightgbm,default_repeated_cv,none,0.5,,{},0.6242392755610096,0.8129370629370629,0.8,0.8181818181818182,0.8076923076923077,0.782608695652174,21,5,4,18,0.8863636363636365,0.8805059401661327
