model,stage,search_strategy,mcc_median,mcc_mean,mcc_std,mcc_ci_low,mcc_ci_high,roc_auc_median,roc_auc_mean,roc_auc_std,roc_auc_ci_low,roc_auc_ci_high,pr_auc_median,pr_auc_mean,pr_auc_std,pr_auc_ci_low,pr_auc_ci_high,balanced_accuracy_median,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_ci_low,balanced_accuracy_ci_high,f1_median,f1_mean,f1_std,f1_ci_low,f1_ci_high,recall_median,recall_mean,recall_std,recall_ci_low,recall_ci_high,specificity_median,specificity_mean,specificity_std,specificity_ci_low,specificity_ci_high,precision_median,precision_mean,precision_std,precision_ci_low,precision_ci_high
lr_elasticnet,tuned_rncv_selected_features,optuna,0.6668451173307393,0.6456338364325103,0.1138582507506739,0.6101560456468289,0.708939636514663,0.8928062678062678,0.8932420920464398,0.047273633483438784,0.8776223776223776,0.9105351170568562,0.8927131287685055,0.8883876561321219,0.05348273597742484,0.8743389605280748,0.9176233484230465,0.8223905723905723,0.8171128790694007,0.05668492964033776,0.7963286713286714,0.8444055944055944,0.8,0.7954371481922204,0.06634717002625273,0.7690379728966685,0.8292682926829268,0.7727272727272727,0.7602371541501977,0.08887178496792192,0.7272727272727273,0.8181818181818182,0.8846153846153846,0.8739886039886039,0.07607054823054603,0.8461538461538461,0.9230769230769231,0.8535714285714285,0.8430491547712842,0.08322553386417512,0.8047619047619048,0.8947368421052632
